qty,unit_price,Length,Height,Gutter,_F7,_F8,_F9,_G2,_G3,_G4,_H13,_H14,_M5,_M6
21.0,14.25,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
10.0,12.99,490.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
12.0,7.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
12.0,6.0,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
6.0,10.75,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
6.0,14.75,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
12.0,8.25,287.0,490.0,25.0,0,0,0,0,0,0,0,0,0,1
105.0,8.15,287.0,592.0,25.0,0,0,0,0,0,0,0,0,0,1
152.0,10.5,490.0,592.0,25.0,0,0,0,0,0,0,0,0,0,1
300.0,11.5,592.0,592.0,25.0,0,0,0,0,0,0,0,0,0,1
18.0,11.5,592.0,592.0,25.0,0,0,0,0,0,0,0,0,0,1
6.0,8.15,287.0,592.0,25.0,0,0,0,0,0,0,0,0,0,1
52.0,48.5,305.0,305.0,78.0,0,0,0,0,0,0,0,1,0,0
102.0,54.0,457.0,457.0,78.0,0,0,0,0,0,0,0,1,0,0
4.0,64.5,305.0,610.0,66.0,0,0,0,0,0,0,0,1,0,0
6.0,79.5,610.0,610.0,66.0,0,0,0,0,0,0,0,1,0,0
72.0,138.0,610.0,610.0,292.0,0,0,0,0,0,0,0,1,0,0
15.0,93.0,305.0,610.0,292.0,0,0,0,0,0,0,0,1,0,0
12.0,91.5,306.0,610.0,292.0,0,0,0,0,0,0,1,0,0,0
16.0,135.0,610.0,610.0,292.0,0,0,0,0,0,0,1,0,0,0
33.0,4.95,292.0,495.0,50.0,0,0,0,0,1,0,0,0,0,0
140.0,4.5,292.0,596.0,50.0,0,0,0,0,1,0,0,0,0,0
180.0,4.95,596.0,495.0,50.0,0,0,0,0,1,0,0,0,0,0
465.0,5.15,592.0,596.0,50.0,0,0,0,0,1,0,0,0,0,0
15.0,8.0,638.0,532.0,48.0,0,0,0,0,1,0,0,0,0,0
6.0,6.0,235.0,626.0,48.0,0,0,0,0,0,1,0,0,0,0
8.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
3.0,5.5,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
8.0,8.75,680.0,485.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,32.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
6.0,52.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
27.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
9.0,5.75,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,7.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,5.75,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,11.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
1.0,9.95,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
9.0,7.25,595.0,490.0,45.0,0,0,0,0,0,1,0,0,0,0
80.0,48.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
3.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
6.0,15.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
8.0,35.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
2.0,6.5,442.0,442.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,10.5,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
14.0,6.5,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
20.0,11.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
324.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,32.5,715.0,1200.0,48.0,0,0,0,0,0,1,0,0,0,0
79.0,7.95,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
34.0,6.5,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
79.0,12.99,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
29.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
59.0,32.5,592.0,592.0,48.0,0,0,0,0,0,0,0,0,0,1
41.0,25.5,287.0,592.0,48.0,0,0,0,0,0,0,0,0,0,1
41.0,15.5,287.0,592.0,48.0,0,0,0,0,0,0,0,0,0,1
59.0,25.5,592.0,592.0,48.0,0,0,0,0,0,0,0,0,0,1
37.0,10.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
77.0,14.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
37.0,5.5,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
79.0,6.955,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
8.0,17.5,350.0,425.0,25.0,1,0,0,0,0,0,0,0,0,0
8.0,15.5,350.0,425.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,8.25,425.0,715.0,15.0,0,0,0,0,0,1,0,0,0,0
6.0,11.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
17.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
9.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,10.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,12.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,5.5,287.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,6.5,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,6.5,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,10.5,287.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,11.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
8.0,9.5,780.0,520.0,45.0,0,0,0,0,0,1,0,0,0,0
5.0,57.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
3.0,10.5,570.0,450.0,100.0,0,0,0,0,0,1,0,0,0,0
1.0,9.95,570.0,350.0,100.0,0,0,0,0,0,1,0,0,0,0
2.0,11.95,700.0,570.0,100.0,0,0,0,0,0,1,0,0,0,0
3.0,12.75,700.0,650.0,100.0,0,0,0,0,0,1,0,0,0,0
5.0,8.25,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
3.0,10.75,446.0,652.0,100.0,0,0,0,0,0,1,0,0,0,0
4.0,8.15,620.0,400.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,10.5,565.0,450.0,100.0,0,0,0,0,0,1,0,0,0,0
1.0,9.95,990.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,4.95,287.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,8.0,790.0,390.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,7.0,490.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,6.95,490.0,440.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,35.5,545.0,545.0,80.0,1,0,0,0,0,0,0,0,0,0
2.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,14.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
3.0,15.5,442.0,512.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,15.5,282.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,16.0,490.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,8.0,392.0,492.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,17.5,792.0,372.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,12.95,592.0,592.0,20.0,0,0,0,0,0,1,0,0,0,0
2.0,8.0,592.0,580.0,45.0,0,0,0,0,0,1,0,0,0,0
9.0,8.75,680.0,490.0,24.0,0,0,0,0,0,1,0,0,0,0
1.0,6.0,292.0,592.0,10.0,0,0,0,0,0,1,0,0,0,0
1.0,7.5,592.0,592.0,10.0,0,0,0,0,0,1,0,0,0,0
1.0,5.5,258.0,258.0,10.0,0,0,0,0,0,1,0,0,0,0
2.0,8.0,448.0,448.0,48.0,0,0,0,0,0,1,0,0,0,0
9.0,14.75,592.0,592.0,20.0,1,0,0,0,0,0,0,0,0,0
9.0,16.5,592.0,592.0,20.0,1,0,0,0,0,0,0,0,0,0
7.0,8.25,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,14.5,396.0,392.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,21.5,792.0,392.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,11.5,390.0,392.0,98.0,0,0,0,0,0,1,0,0,0,0
4.0,12.95,780.0,380.0,98.0,0,0,0,0,0,1,0,0,0,0
4.0,7.95,535.0,457.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,8.1,478.0,546.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,8.1,468.0,546.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,8.0,407.0,608.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,8.5,542.0,608.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,7.5,405.0,470.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,7.95,610.0,405.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,8.0,540.0,510.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,11.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,14.0,490.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,18.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,14.75,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,18.5,592.0,490.0,25.0,1,0,0,0,0,0,0,0,0,0
12.0,15.5,592.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
12.0,11.95,592.0,490.0,25.0,0,0,1,0,0,0,0,0,0,0
2.0,12.95,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
4.0,10.5,287.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
6.0,17.5,790.0,390.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,14.5,490.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
6.0,8.0,790.0,390.0,48.0,0,0,0,0,0,1,0,0,0,0
7.0,7.5,490.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,7.75,790.0,390.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,12.95,840.0,840.0,48.0,0,0,0,0,0,1,0,0,0,0
7.0,14.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,14.4,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
3.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,12.4,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
3.0,16.0,790.0,390.0,25.0,1,0,0,0,0,0,0,0,0,0
3.0,14.0,490.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
30.0,5.5,235.0,1095.0,10.0,0,0,0,1,0,0,0,0,0,0
50.0,4.95,235.0,745.0,10.0,0,0,0,1,0,0,0,0,0,0
25.0,8.5,685.0,405.0,98.0,0,0,0,0,0,1,0,0,0,0
6.0,6.0,564.0,564.0,48.0,0,0,0,0,0,0,0,0,1,0
3.0,6.75,610.0,610.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,5.75,564.0,360.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,12.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,7.0,537.0,650.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,5.5,390.0,390.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,5.95,390.0,490.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,7.25,475.0,595.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,7.5,595.0,773.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,8.1,930.0,530.0,48.0,0,0,0,0,0,1,0,0,0,0
20.0,14.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,10.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,5.5,590.0,290.0,50.0,0,0,0,0,0,1,0,0,0,0
4.0,7.5,590.0,590.0,50.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,652.0,446.0,100.0,0,0,0,0,0,1,0,0,0,0
30.0,11.5,412.0,777.0,100.0,0,0,0,0,0,1,0,0,0,0
4.0,9.5,340.0,610.0,80.0,0,0,0,0,0,1,0,0,0,0
6.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
6.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
3.0,18.5,590.0,595.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,17.5,595.0,290.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,17.5,595.0,285.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,17.5,595.0,430.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,15.5,430.0,285.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,16.5,530.0,450.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,27.5,640.0,610.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,18.25,630.0,460.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,32.5,490.0,590.0,48.0,0,0,0,0,0,0,0,0,0,1
4.0,10.5,490.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,29.5,490.0,592.0,29.0,1,0,0,0,0,0,0,0,0,0
1.0,31.5,490.0,490.0,48.0,1,0,0,0,0,0,0,0,0,0
1.0,62.5,725.0,725.0,48.0,1,0,0,0,0,0,0,0,0,0
1.0,12.5,540.0,475.0,52.0,0,0,0,0,0,1,0,0,0,0
1.0,25.5,287.0,395.0,48.0,1,0,0,0,0,0,0,0,0,0
2.0,14.5,435.0,285.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,17.5,435.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,15.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,17.5,592.0,435.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,14.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,14.5,287.0,435.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,14.5,585.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,17.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
39.0,12.99,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
68.0,47.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
24.0,97.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
36.0,9.5,620.0,630.0,98.0,0,0,0,0,0,1,0,0,0,0
36.0,9.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
50.0,105.0,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
52.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
24.0,7.0,455.0,740.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,9.0,455.0,740.0,48.0,0,0,0,0,0,0,0,0,1,0
64.0,8.5,570.0,458.0,98.0,0,0,0,0,0,1,0,0,0,0
4.0,8.95,545.0,615.0,48.0,0,0,0,0,0,1,0,0,0,0
8.0,6.5,490.0,490.0,48.0,0,0,0,0,0,1,0,0,0,0
8.0,10.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,14.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,8.0,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
8.0,6.0,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
9.0,9.5,287.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
24.0,11.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
1.0,8.75,287.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
1.0,14.5,287.0,890.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,15.5,592.0,890.0,25.0,0,0,0,0,0,1,0,0,0,0
9.0,10.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
24.0,14.0,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,10.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,14.0,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,18.0,287.0,890.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,19.0,592.0,890.0,25.0,1,0,0,0,0,0,0,0,0,0
6.0,18.5,600.0,590.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,17.5,600.0,290.0,25.0,1,0,0,0,0,0,0,0,0,0
3.0,9.5,500.0,625.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,7.5,580.0,310.0,45.0,0,0,0,0,0,1,0,0,0,0
6.0,12.75,615.0,560.0,98.0,0,0,0,0,0,1,0,0,0,0
2.0,8.5,592.0,592.0,50.0,0,0,0,0,0,1,0,0,0,0
2.0,7.5,592.0,492.0,50.0,0,0,0,0,0,1,0,0,0,0
2.0,14.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,14.0,592.0,492.0,25.0,1,0,0,0,0,0,0,0,0,0
16.0,7.25,450.0,650.0,50.0,0,0,0,0,0,1,0,0,0,0
4.0,7.5,510.0,640.0,50.0,0,0,0,0,0,1,0,0,0,0
2.0,6.5,300.0,845.0,20.0,0,0,0,0,0,1,0,0,0,0
1.0,6.4,270.0,845.0,20.0,0,0,0,0,0,1,0,0,0,0
2.0,8.5,300.0,1355.0,20.0,0,0,0,0,0,1,0,0,0,0
1.0,8.25,270.0,1355.0,20.0,0,0,0,0,0,1,0,0,0,0
4.0,7.95,300.0,1175.0,20.0,0,0,0,0,0,1,0,0,0,0
2.0,7.75,270.0,1175.0,20.0,0,0,0,0,0,1,0,0,0,0
8.0,14.5,650.0,695.0,100.0,0,0,0,0,0,1,0,0,0,0
4.0,16.5,430.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,12.99,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,16.5,592.0,432.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,18.5,692.0,287.0,360.0,1,0,0,0,0,0,0,0,0,0
4.0,9.5,540.0,454.0,45.0,0,0,0,0,0,1,0,0,0,0
4.0,9.95,740.0,454.0,45.0,0,0,0,0,0,1,0,0,0,0
9.0,9.5,287.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
24.0,11.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
1.0,9.95,287.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
1.0,12.99,287.0,890.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,11.99,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,15.75,592.0,890.0,25.0,0,0,0,0,0,1,0,0,0,0
24.0,14.25,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,11.75,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,12.99,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,28.5,287.0,890.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,27.5,592.0,892.0,25.0,1,0,0,0,0,0,0,0,0,0
9.0,12.99,287.0,590.0,25.0,1,0,0,0,0,0,0,0,0,0
3.0,8.5,620.0,400.0,45.0,0,0,0,0,0,1,0,0,0,0
8.0,8.5,496.0,496.0,45.0,0,0,0,0,0,1,0,0,0,0
2.0,8.5,580.0,415.0,45.0,0,0,0,0,0,1,0,0,0,0
5.0,8.5,625.0,400.0,45.0,0,0,0,0,0,1,0,0,0,0
4.0,8.5,495.0,495.0,45.0,0,0,0,0,0,1,0,0,0,0
24.0,14.5,592.0,592.0,94.0,0,0,0,0,0,1,0,0,0,0
2.0,27.5,685.0,395.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,26.0,685.0,395.0,25.0,0,0,0,0,0,0,0,0,1,0
2.0,27.0,903.0,390.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,25.5,903.0,320.0,25.0,0,0,0,0,0,0,0,0,1,0
1.0,18.0,653.0,305.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,22.5,250.0,653.0,25.0,0,0,0,0,0,0,0,0,1,0
2.0,16.0,285.0,430.0,20.0,1,0,0,0,0,0,0,0,0,0
2.0,16.0,590.0,430.0,20.0,1,0,0,0,0,0,0,0,0,0
5.0,8.0,960.0,255.0,20.0,0,0,0,0,0,1,0,0,0,0
2.0,11.0,490.0,592.0,95.0,0,0,0,0,0,1,0,0,0,0
2.0,11.5,550.0,465.0,95.0,0,0,0,0,0,1,0,0,0,0
4.0,11.95,1090.0,285.0,4.0,0,0,0,0,0,1,0,0,0,0
3.0,12.99,1260.0,220.0,4.0,0,0,0,0,0,1,0,0,0,0
1.0,125.0,20.0,2.0,2.0,0,0,0,0,0,1,0,0,0,0
14.0,14.5,1280.0,330.0,75.0,0,0,0,0,0,1,0,0,0,0
14.0,11.5,1175.0,230.0,4.0,0,0,0,1,0,0,0,0,0,0
2.0,9.5,900.0,230.0,4.0,0,0,0,1,0,0,0,0,0,0
2.0,12.9,1065.0,650.0,45.0,0,0,0,0,0,1,0,0,0,0
14.0,12.9,1060.0,660.0,45.0,0,0,0,0,0,1,0,0,0,0
2.0,12.9,1060.0,650.0,45.0,0,0,0,0,0,1,0,0,0,0
4.0,9.5,740.0,540.0,45.0,0,0,0,0,0,1,0,0,0,0
6.0,7.5,660.0,530.0,45.0,0,0,0,0,0,1,0,0,0,0
8.0,8.95,655.0,580.0,40.0,0,0,0,0,0,1,0,0,0,0
4.0,12.5,590.0,520.0,58.0,0,0,0,0,0,1,0,0,0,0
4.0,7.2,535.0,470.0,45.0,0,0,0,0,0,1,0,0,0,0
4.0,7.1,490.0,420.0,45.0,0,0,0,0,0,1,0,0,0,0
4.0,6.5,370.0,330.0,45.0,0,0,0,0,0,1,0,0,0,0
10.0,12.99,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
10.0,11.5,287.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
10.0,12.5,490.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
6.0,7.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
6.0,5.95,592.0,190.0,45.0,0,0,0,0,0,1,0,0,0,0
3.0,57.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
3.0,34.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
18.0,32.5,610.0,610.0,48.0,1,0,0,0,0,0,0,0,0,0
1.0,47.5,592.0,592.0,97.0,0,0,0,0,0,0,0,0,0,1
1.0,31.5,287.0,592.0,97.0,0,0,0,0,0,0,0,0,0,1
1.0,30.5,287.0,490.0,97.0,0,0,0,0,0,0,0,0,0,1
12.0,7.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
12.0,5.5,592.0,190.0,45.0,0,0,0,0,0,1,0,0,0,0
16.0,48.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
6.0,12.5,490.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
32.0,32.5,610.0,610.0,48.0,1,0,0,0,0,0,0,0,0,0
24.0,22.5,305.0,610.0,48.0,1,0,0,0,0,0,0,0,0,0
6.0,38.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
12.0,6.5,370.0,305.0,49.0,0,0,0,0,0,1,0,0,0,0
16.0,37.5,500.0,625.0,50.0,1,0,0,0,0,0,0,0,0,0
10.0,42.5,500.0,800.0,50.0,1,0,0,0,0,0,0,0,0,0
16.0,8.5,500.0,625.0,50.0,0,0,0,0,0,1,0,0,0,0
10.0,10.5,500.0,800.0,50.0,0,0,0,0,0,1,0,0,0,0
24.0,7.5,500.0,400.0,50.0,0,0,0,0,0,1,0,0,0,0
16.0,8.25,500.0,500.0,50.0,0,0,0,0,0,1,0,0,0,0
6.0,10.5,800.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
8.0,32.5,625.0,500.0,48.0,1,0,0,0,0,0,0,0,0,0
6.0,10.5,800.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
8.0,32.5,625.0,500.0,48.0,1,0,0,0,0,0,0,0,0,0
4.0,31.5,625.0,500.0,48.0,1,0,0,0,0,0,0,0,0,0
4.0,9.5,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,31.5,625.0,500.0,48.0,1,0,0,0,0,0,0,0,0,0
4.0,9.5,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,9.5,530.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,46.5,530.0,500.0,98.0,1,0,0,0,0,0,0,0,0,0
6.0,45.5,530.0,500.0,98.0,1,0,0,0,0,0,0,0,0,0
6.0,9.5,530.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
12.0,10.5,500.0,530.0,48.0,0,0,0,0,0,1,0,0,0,0
12.0,47.5,500.0,530.0,98.0,1,0,0,0,0,0,0,0,0,0
6.0,11.5,530.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,47.5,530.0,500.0,98.0,1,0,0,0,0,0,0,0,0,0
12.0,47.5,530.0,500.0,98.0,1,0,0,0,0,0,0,0,0,0
12.0,10.5,530.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,46.5,530.0,500.0,98.0,1,0,0,0,0,0,0,0,0,0
4.0,9.5,530.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,46.5,530.0,500.0,98.0,1,0,0,0,0,0,0,0,0,0
4.0,9.5,530.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,9.95,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,47.0,530.0,505.0,98.0,1,0,0,0,0,0,0,0,0,0
6.0,9.95,530.0,505.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,9.95,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,47.0,530.0,505.0,98.0,1,0,0,0,0,0,0,0,0,0
6.0,9.95,530.0,505.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,9.75,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,42.5,592.0,592.0,98.0,0,0,0,0,0,0,0,0,0,1
4.0,39.5,592.0,592.0,96.0,0,0,0,0,0,0,0,0,1,0
2.0,27.5,287.0,592.0,96.0,0,0,0,0,0,0,0,0,1,0
4.0,35.5,490.0,592.0,96.0,0,0,0,0,0,0,0,0,1,0
2.0,51.5,490.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
4.0,54.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
1.0,11.5,435.0,287.0,20.0,1,0,0,0,0,0,0,0,0,0
1.0,12.99,435.0,287.0,20.0,1,0,0,0,0,0,0,0,0,0
1.0,14.0,435.0,592.0,20.0,1,0,0,0,0,0,0,0,0,0
1.0,16.0,435.0,592.0,20.0,1,0,0,0,0,0,0,0,0,0
1.0,15.5,592.0,592.0,20.0,1,0,0,0,0,0,0,0,0,0
1.0,17.5,592.0,592.0,20.0,1,0,0,0,0,0,0,0,0,0
