company_name,quote_id,description,qty,unit_price,filter_efficiency,dimensions,item_type,Length,Height,Gutter,Depth,Pockets,Date
Cisec,21144.0,Filtros G4.592.592.360,2.0,14.5,G4,592.592.360,standard_filter,592.0,592.0,360.0,,,2021-07-05 12:04:40
Cisec,21144.0,Filtros F7.287.592.360,2.0,12.5,F7,287.592.360,standard_filter,287.0,592.0,360.0,,,2021-07-05 12:04:40
Cisec,21144.0,Filtros F7.287.592.500,2.0,15.5,F7,287.592.500,standard_filter,287.0,592.0,500.0,,,2021-07-05 12:04:40
Cisec,21144.0,Filtros F7.592.592.360,2.0,19.5,F7,592.592.360,standard_filter,592.0,592.0,360.0,,,2021-07-05 12:04:40
CleanBreeze,21033.0,Filtros MV/G4.592.592.48,7.0,7.5,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2021-02-23 21:52:56
CleanBreeze,21033.0,Filtros MV/G4.287.592.48,6.0,6.5,G4,287.592.48,standard_filter,287.0,592.0,48.0,,,2021-02-23 21:52:56
CleanBreeze,21033.0,Filtros MV/G4.1130.410.48,4.0,9.5,G4,1130.410.48,standard_filter,1130.0,410.0,48.0,,,2021-02-23 21:52:56
CleanBreeze,21033.0,Filtros MV/G4.1130.260.48,2.0,8.75,G4,1130.260.48,standard_filter,1130.0,260.0,48.0,,,2021-02-23 21:52:56
CleanBreeze,21033.0,Filtros MV/G4.287.287.48,1.0,5.5,G4,287.287.48,standard_filter,287.0,287.0,48.0,,,2021-02-23 21:52:56
CleanBreeze,21033.0,Filtros MV/G4.830.410.48,1.0,8.5,G4,830.410.48,standard_filter,830.0,410.0,48.0,,,2021-02-23 21:52:56
Climastore,17021.0,Filtros MP/G4 480.240.20,1.0,8.75,G4,480.240.20,standard_filter,480.0,240.0,20.0,,,2017-08-10 07:03:35
Climastore,17021.0,Filtros MP/G4 605.620.20,2.0,10.75,G4,605.620.20,standard_filter,605.0,620.0,20.0,,,2017-08-10 07:03:35
Climastore,17021.0,Filtros MP/G4 445.495.20,1.0,9.25,G4,445.495.20,standard_filter,445.0,495.0,20.0,,,2017-08-10 07:03:35
Climastore,18303.0,Filtros MP/G4.490.500.25,12.0,6.25,G4,490.500.25,standard_filter,490.0,500.0,25.0,,,2018-02-15 17:58:56
Climastore,18303.0,Filtros MV/G4.900.600.48,2.0,11.5,G4,900.600.48,standard_filter,900.0,600.0,48.0,,,2018-02-15 17:58:56
Climastore,18540.0,Filtros MV/G3.592.592.48,40.0,7.0,G3,592.592.48,standard_filter,592.0,592.0,48.0,,,2018-07-10 16:39:16
Climastore,18540.0,Filtros MV/G3.490.592.48,4.0,6.5,G3,490.592.48,standard_filter,490.0,592.0,48.0,,,2018-07-10 16:39:16
Climastore,18540.0,Filtros MV/G3.285.592.48,4.0,5.5,G3,285.592.48,standard_filter,285.0,592.0,48.0,,,2018-07-10 16:39:16
Climastore,18540.0,Filtros MV/G3.500.560.48,4.0,7.5,G3,500.560.48,standard_filter,500.0,560.0,48.0,,,2018-07-10 16:39:16
Climastore,18540.0,Filtros MV/G3.592.287.48,4.0,5.5,G3,592.287.48,standard_filter,592.0,287.0,48.0,,,2018-07-10 16:39:16
Climastore,18708.0,Filtros MP/G4.495.495.20,12.0,5.75,G4,495.495.20,standard_filter,495.0,495.0,20.0,,,2018-10-23 16:20:59
Climobra,18255.0,Filtros F9/PL.900.550.48,4.0,52.5,F9,900.550.48,standard_filter,900.0,550.0,48.0,,,2018-01-29 09:57:16
Climobra,18255.0,Filtros M6/PL.900.550.48,4.0,48.5,M6,900.550.48,standard_filter,900.0,550.0,48.0,,,2018-01-29 09:57:16
Climobra,18291.0,Filtros MV/G4.PL.592.592.47,3.0,8.5,G4,592.592.47,standard_filter,592.0,592.0,47.0,,,2018-02-09 00:15:43
Climobra,18291.0,Filtros MV/G4.PL.287.592.47,1.0,6.5,G4,287.592.47,standard_filter,287.0,592.0,47.0,,,2018-02-09 00:15:43
Climobra,18291.0,Filtros M5/PL.592.592.96.PVC,3.0,45.5,M5,592.592.96,standard_filter,592.0,592.0,96.0,,,2018-02-09 00:15:43
Climobra,18291.0,Filtros M5/PL.287.592.96.PVC,1.0,27.5,M5,287.592.96,standard_filter,287.0,592.0,96.0,,,2018-02-09 00:15:43
Colégio o Preguiça,18569.0,Filtros MV/G4.390.490.47,6.0,8.5,G4,390.490.47,standard_filter,390.0,490.0,47.0,,,2018-07-20 15:11:58
Colégio o Preguiça,18569.0,Filtros MV/G4.592.592.47,34.0,9.95,G4,592.592.47,standard_filter,592.0,592.0,47.0,,,2018-07-20 15:11:58
Colégio o Preguiça,18569.0,Filtros MP/G4.615.1075.20,3.0,17.5,G4,615.1075.20,standard_filter,615.0,1075.0,20.0,,,2018-07-20 15:11:58
Colégio o Preguiça,18569.0,Filtros MV/G4.720.585.95,1.0,18.5,G4,720.585.95,standard_filter,720.0,585.0,95.0,,,2018-07-20 15:11:58
Colégio o Preguiça,18569.0,Filtros MV/G4.390.490.47,6.0,8.5,G4,390.490.47,standard_filter,390.0,490.0,47.0,,,2018-07-20 15:11:58
Colégio o Preguiça,18569.0,Filtros MV/G4.592.592.47,34.0,9.95,G4,592.592.47,standard_filter,592.0,592.0,47.0,,,2018-07-20 15:11:58
Colégio o Preguiça,18569.0,Filtros MP/G4.615.1075.20,3.0,17.5,G4,615.1075.20,standard_filter,615.0,1075.0,20.0,,,2018-07-20 15:11:58
Colégio o Preguiça,18569.0,Filtros MV/G4.720.585.95,1.0,18.5,G4,720.585.95,standard_filter,720.0,585.0,95.0,,,2018-07-20 15:11:58
Conceptair,18428.0,Filtros MV/G4.592.592.48,31.0,8.15,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2018-04-24 17:09:36
Conceptair,18428.0,Filtros MV/G4.287.592.48,13.0,5.95,G4,287.592.48,standard_filter,287.0,592.0,48.0,,,2018-04-24 17:09:36
Conceptair,18428.0,Filtros F9/RG.592.592.292,2.0,57.5,F9,592.592.292,standard_filter,592.0,592.0,292.0,,,2018-04-24 17:09:36
Conceptair,18428.0,Filtros F9/RG.592.287.292,2.0,37.5,F9,592.287.292,standard_filter,592.0,287.0,292.0,,,2018-04-24 17:09:36
Conceptair,18747.0,filtros F9/RG.592.592.292,18.0,57.5,F9,592.592.292,standard_filter,592.0,592.0,292.0,,,2018-11-21 09:27:14
Conceptair,18747.0,Filtros MV/G4.1275.325.45,18.0,10.5,G4,1275.325.45,standard_filter,1275.0,325.0,45.0,,,2018-11-21 09:27:14
Conceptair,18747.0,Filtros H13.610.610.292,18.0,157.5,H13,610.610.292,standard_filter,610.0,610.0,292.0,,,2018-11-21 09:27:14
Conceptair,21163.0,Filtros F7/RG.592.592.292,18.0,52.5,F7,592.592.292,standard_filter,592.0,592.0,292.0,,,2021-08-05 14:40:47
Conceptair,21163.0,Filtros F7/RG.592.287.292,12.0,35.5,F7,592.287.292,standard_filter,592.0,287.0,292.0,,,2021-08-05 14:40:47
Conceptair,21163.0,Filtros MV/G4.592.592.48,12.0,9.5,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2021-08-05 14:40:47
Continente Bom Dia,20031.0,Filtros MV/G4.530.500.50,16.0,7.5,G4,530.500.50,standard_filter,530.0,500.0,50.0,,,2019-06-14 16:40:12
Continente Bom Dia,20031.0,Filtros F7/PL.530.500.98,16.0,37.5,F7,530.500.98,standard_filter,530.0,500.0,98.0,,,2019-06-14 16:40:12
Continente Loures,21143.0,Filtros MV/G4.1565.485.45,12.0,17.5,G4,1565.485.45,standard_filter,1565.0,485.0,45.0,,,2021-07-02 16:09:21
DSCMS Hiperbárica,18220.0,Filtros MV/M5.287.592.48,4.0,12.5,M5,287.592.48,standard_filter,287.0,592.0,48.0,,,2018-01-16 00:00:24
DSCMS Hiperbárica,18220.0,Filtros MV/M5.592.592.48,4.0,17.5,M5,592.592.48,standard_filter,592.0,592.0,48.0,,,2018-01-16 00:00:24
EMGFA,17142.0,Filtro H13 610.610.292,1.0,165.0,H13,610.610.292,standard_filter,610.0,610.0,292.0,,,2017-11-20 18:36:22
EMGFA,17142.0,Filtros H3 592.287.292,2.0,105.0,H3,592.287.292,standard_filter,592.0,287.0,292.0,,,2017-11-20 18:36:22
EMGFA,17145.0,Filtros MV/G4 530.500.48,8.0,10.5,G4,530.500.48,standard_filter,530.0,500.0,48.0,,,2017-11-20 21:23:37
EMGFA,17145.0,Filtros F7/PL 530.500.98,2.0,45.5,F7,530.500.98,standard_filter,530.0,500.0,98.0,,,2017-11-20 21:23:37
EMGFA,18566.0,Filtros MP/G4.990.290.20,10.0,7.5,G4,990.290.20,standard_filter,990.0,290.0,20.0,,,2018-10-12 10:48:49
EMGFA,18566.0,Filtros MP/G4.440.140.20,2.0,4.95,G4,440.140.20,standard_filter,440.0,140.0,20.0,,,2018-10-12 10:48:49
EMGFA,18566.0,Filtros MP/G4.290.140.20,2.0,4.5,G4,290.140.20,standard_filter,290.0,140.0,20.0,,,2018-10-12 10:48:49
EMGFA,18566.0,Filtros MP/G4.535.525.12,40.0,6.95,G4,535.525.12,standard_filter,535.0,525.0,12.0,,,2018-10-12 10:48:49
EMGFA,18566.0,Filtros MP/G4.540.225.12,20.0,5.95,G4,540.225.12,standard_filter,540.0,225.0,12.0,,,2018-10-12 10:48:49
EMGFA,18566.0,Filtros MP/G4.490.290.12,20.0,5.95,G4,490.290.12,standard_filter,490.0,290.0,12.0,,,2018-10-12 10:48:49
EMGFA,18566.0,Filtros MP/G4.590.290.20,20.0,6.25,G4,590.290.20,standard_filter,590.0,290.0,20.0,,,2018-10-12 10:48:49
EMGFA,18675.0,Filtros H13 610.610.292,1.0,175.0,H13,610.610.292,standard_filter,610.0,610.0,292.0,,,2018-10-12 11:06:58
EMGFA,18675.0,Filtros H13.305.610.292,1.0,125.0,H13,305.610.292,standard_filter,305.0,610.0,292.0,,,2018-10-12 11:06:58
EMGFA,18745.0,Filtros H13.592.592.292,2.0,185.0,H13,592.592.292,standard_filter,592.0,592.0,292.0,,,2018-11-20 15:39:41
EMGFA,18745.0,Filtros F7.592.592.535,2.0,22.5,F7,592.592.535,standard_filter,592.0,592.0,535.0,,,2018-11-20 15:39:41
EMGFA,18745.0,Filtros MV/G4.592.592.48,2.0,10.5,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2018-11-20 15:39:41
EMGFA,18745.0,Filtros F7.592.592.380,2.0,17.5,F7,592.592.380,standard_filter,592.0,592.0,380.0,,,2018-11-20 15:39:41
EMGFA,18745.0,Filtros F7.287.592.360,2.0,14.5,F7,287.592.360,standard_filter,287.0,592.0,360.0,,,2018-11-20 15:39:41
EMGFA,18745.0,Filtros MV/G4.445.610.48,2.0,9.5,G4,445.610.48,standard_filter,445.0,610.0,48.0,,,2018-11-20 15:39:41
EMGFA,18745.0,Filtros F7.592.592.534,2.0,18.5,F7,592.592.534,standard_filter,592.0,592.0,534.0,,,2018-11-20 15:39:41
EMGFA,18745.0,Filtros F7.287.592.534,2.0,15.5,F7,287.592.534,standard_filter,287.0,592.0,534.0,,,2018-11-20 15:39:41
EMGFA,18745.0,Filtros MV/G4.590.600.48,1.0,11.0,G4,590.600.48,standard_filter,590.0,600.0,48.0,,,2018-11-20 15:39:41
EMGFA,18745.0,Filtros MV/G4.594.594.44,4.0,8.5,G4,594.594.44,standard_filter,594.0,594.0,44.0,,,2018-11-20 15:39:41
EMGFA,18745.0,Filtros MV/G4.289.594.44,4.0,6.5,G4,289.594.44,standard_filter,289.0,594.0,44.0,,,2018-11-20 15:39:41
EMGFA,18745.0,Filtros F7.592.592.610,12.0,19.5,F7,592.592.610,standard_filter,592.0,592.0,610.0,,,2018-11-20 15:39:41
EMGFA,18745.0,Filtros F7.287.592.610,12.0,15.5,F7,287.592.610,standard_filter,287.0,592.0,610.0,,,2018-11-20 15:39:41
EMGFA,18745.0,Filtros MV/G4.595.595.45,8.0,8.5,G4,595.595.45,standard_filter,595.0,595.0,45.0,,,2018-11-20 15:39:41
EMGFA,18745.0,Filtros MV/G4.290.595.45,8.0,6.5,G4,290.595.45,standard_filter,290.0,595.0,45.0,,,2018-11-20 15:39:41
ENGAVAC,18723.0,Filtros MV/G4.630.280.45,16.0,6.15,G4,630.280.45,standard_filter,630.0,280.0,45.0,,,2018-11-05 17:01:13
ENGAVAC,18723.0,Filtros MV/G4.630.550.45,4.0,8.5,G4,630.550.45,standard_filter,630.0,550.0,45.0,,,2018-11-05 17:01:13
ENGAVAC,18723.0,Filtros MV/G4.630.610.45,2.0,9.25,G4,630.610.45,standard_filter,630.0,610.0,45.0,,,2018-11-05 17:01:13
ENGAVAC,18723.0,Filtros MV/G4.670.540.45,2.0,9.75,G4,670.540.45,standard_filter,670.0,540.0,45.0,,,2018-11-05 17:01:13
ENGIE - Alverca,18562.0,Filtros G4.490.592.48,16.0,8.1,G4,490.592.48,standard_filter,490.0,592.0,48.0,,,2018-07-18 15:22:02
ENGIE - Alverca,18562.0,Filtros G4.287.592.48,4.0,6.5,G4,287.592.48,standard_filter,287.0,592.0,48.0,,,2018-07-18 15:22:02
ENGIE - Alverca,18562.0,Filtros G4.490.592.48,16.0,8.1,G4,490.592.48,standard_filter,490.0,592.0,48.0,,,2018-07-18 15:22:02
ENGIE - Alverca,18562.0,Filtros G4.287.592.48,4.0,6.5,G4,287.592.48,standard_filter,287.0,592.0,48.0,,,2018-07-18 15:22:02
ESTESL,18757.0,Filtros M5.592.490.360,15.0,14.5,M5,592.490.360,standard_filter,592.0,490.0,360.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros M5.490.592.360,40.0,12.99,M5,490.592.360,standard_filter,490.0,592.0,360.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros M5.592.592.360,19.0,14.5,M5,592.592.360,standard_filter,592.0,592.0,360.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros M5.287.592.360,3.0,11.5,M5,287.592.360,standard_filter,287.0,592.0,360.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros M5.585.523.250,1.0,17.5,M5,585.523.250,standard_filter,585.0,523.0,250.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros MV/G4.490.592.50,22.0,7.5,G4,490.592.50,standard_filter,490.0,592.0,50.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros MV/G4.592.592.50,9.0,8.5,G4,592.592.50,standard_filter,592.0,592.0,50.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros MV/G4.592.490.50,5.0,7.5,G4,592.490.50,standard_filter,592.0,490.0,50.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros MV/G4.500.350.50,2.0,7.25,G4,500.350.50,standard_filter,500.0,350.0,50.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros MV/G4.650.470.50,2.0,9.0,G4,650.470.50,standard_filter,650.0,470.0,50.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros MP/G3.185.225.10,5.0,4.5,G3,185.225.10,standard_filter,185.0,225.0,10.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros MP/G3.235.225.10,2.0,4.75,G3,235.225.10,standard_filter,235.0,225.0,10.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros MP/G3.315.225.10,7.0,4.8,G3,315.225.10,standard_filter,315.0,225.0,10.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros MP/G3.465.225.10,3.0,4.85,G3,465.225.10,standard_filter,465.0,225.0,10.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros MP/G3.480.225.10,12.0,4.85,G3,480.225.10,standard_filter,480.0,225.0,10.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros MP/G3.680.225.10,1.0,6.1,G3,680.225.10,standard_filter,680.0,225.0,10.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros MP/G3.690.225.10,1.0,6.1,G3,690.225.10,standard_filter,690.0,225.0,10.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros MP/G3.875.205.10,62.0,6.5,G3,875.205.10,standard_filter,875.0,205.0,10.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros MP/G3.250.225.10,21.0,4.75,G3,250.225.10,standard_filter,250.0,225.0,10.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros MP/G3.180.225.10,12.0,4.5,G3,180.225.10,standard_filter,180.0,225.0,10.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros MP/G3.370.195.15,4.0,4.8,G3,370.195.15,standard_filter,370.0,195.0,15.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros MP/G3.440.225.10,2.0,4.95,G3,440.225.10,standard_filter,440.0,225.0,10.0,,,2018-11-23 13:26:40
ESTESL,18757.0,Filtros MP/G3.675.225.10,13.0,5.99,G3,675.225.10,standard_filter,675.0,225.0,10.0,,,2018-11-23 13:26:40
EXÉRCITO,18647.0,Filtro F9/PL.130.355.25,4.0,37.5,F9,130.355.25,standard_filter,130.0,355.0,25.0,,,2018-09-24 16:28:25
EXÉRCITO,18647.0,Filtros MV/G4.695.580.47,30.0,14.5,G4,695.580.47,standard_filter,695.0,580.0,47.0,,,2018-09-24 16:28:25
EXÉRCITO,18647.0,Filtros F7/PL.695.580.47,30.0,39.5,F7,695.580.47,standard_filter,695.0,580.0,47.0,,,2018-09-24 16:28:25
EXÉRCITO,18647.0,Filtros F9/PL.592.490.48,4.0,32.5,F9,592.490.48,standard_filter,592.0,490.0,48.0,,,2018-09-24 16:28:25
EXÉRCITO,18647.0,Filtros MV/G4.592.490.48,2.0,37.5,G4,592.490.48,standard_filter,592.0,490.0,48.0,,,2018-09-24 16:28:25
Edge VS,21067.0,Filtros MV/G4.592.592.45,21.0,10.5,G4,592.592.45,standard_filter,592.0,592.0,45.0,,,2021-03-21 23:50:30
Edge VS,21067.0,Filtros MV/G4.287.592.45,6.0,7.5,G4,287.592.45,standard_filter,287.0,592.0,45.0,,,2021-03-21 23:50:30
Egas Moniz,17131.0,Filtros MP/G3 657.197.3,60.0,6.5,G3,657.197.3,standard_filter,657.0,197.0,3.0,,,2017-11-14 18:43:42
Egas Moniz,17131.0,Filtros MP/G3 1025.197.3,10.0,10.5,G3,1025.197.3,standard_filter,1025.0,197.0,3.0,,,2017-11-14 18:43:42
Egas Moniz,18592.0,Filtros MP/G4.630.660.20,8.0,11.5,G4,630.660.20,standard_filter,630.0,660.0,20.0,,,2018-08-08 19:17:51
Egas Moniz,18592.0,Filtros MP/G4.630.660.20,8.0,11.5,G4,630.660.20,standard_filter,630.0,660.0,20.0,,,2018-08-08 19:17:51
Electrorecâmbio,18528.0,Filtros MP/G2.1100.200.10,30.0,9.75,G2,1100.200.10,standard_filter,1100.0,200.0,10.0,,,2018-06-28 16:30:01
Electrorecâmbio,18528.0,Filtros MP/G2.900.200.10,15.0,9.25,G2,900.200.10,standard_filter,900.0,200.0,10.0,,,2018-06-28 16:30:01
Electrorecâmbio,18528.0,Filtros MP/G2.700.200.10,15.0,8.75,G2,700.200.10,standard_filter,700.0,200.0,10.0,,,2018-06-28 16:30:01
Electrorecâmbio,18528.0,Filtros MP/G2.500.200.10,15.0,8.25,G2,500.200.10,standard_filter,500.0,200.0,10.0,,,2018-06-28 16:30:01
Electrorecâmbio,18528.0,Filtros MP/G2.1200.200.10,10.0,9.95,G2,1200.200.10,standard_filter,1200.0,200.0,10.0,,,2018-06-28 16:30:01
Embaixada USA - Lisboa,21096.0,Filtros MV/G4.592.500.45,27.0,8.5,G4,592.500.45,standard_filter,592.0,500.0,45.0,,,2021-04-22 16:40:55
Embaixada USA - Lisboa,21096.0,Filtros MV/G4.592.592.45,50.0,9.5,G4,592.592.45,standard_filter,592.0,592.0,45.0,,,2021-04-22 16:40:55
Enercon,18248.0,Filtros MP/G4.1170.700.25.PVC.E,10.0,47.5,G4,1170.700.25,standard_filter,1170.0,700.0,25.0,,,2018-01-27 23:30:56
Enercon,18248.0,Filtros MP/G4.980.870.25.PVC.E,4.0,39.5,G4,980.870.25,standard_filter,980.0,870.0,25.0,,,2018-01-27 23:30:56
Engavac,18280.0,Filtros MV/G3.402.592.48,2.0,6.25,G3,402.592.48,standard_filter,402.0,592.0,48.0,,,2018-02-05 18:15:35
Engavac,18280.0,Filtros MV/G3.490.592.48,4.0,6.5,G3,490.592.48,standard_filter,490.0,592.0,48.0,,,2018-02-05 18:15:35
Engavac,18280.0,Filtros MV/G3.490.897.48,2.0,9.45,G3,490.897.48,standard_filter,490.0,897.0,48.0,,,2018-02-05 18:15:35
Engavac,18280.0,Filtros MV/G3.592.287.48,4.0,5.75,G3,592.287.48,standard_filter,592.0,287.0,48.0,,,2018-02-05 18:15:35
Engavac,18280.0,Filtros MV/G3.592.592.48,8.0,7.75,G3,592.592.48,standard_filter,592.0,592.0,48.0,,,2018-02-05 18:15:35
Engavac,18280.0,Filtros MV/G3.897.287.48,4.0,7.95,G3,897.287.48,standard_filter,897.0,287.0,48.0,,,2018-02-05 18:15:35
Engavac,18280.0,Filtros MV/G3.897.592.48,10.0,9.95,G3,897.592.48,standard_filter,897.0,592.0,48.0,,,2018-02-05 18:15:35
Engavac,18280.0,Filtros MV/G4.402.592.48,3.0,6.3,G4,402.592.48,standard_filter,402.0,592.0,48.0,,,2018-02-05 18:15:35
Engavac,18280.0,Filtros MV/G4.490.592.48,4.0,6.6,G4,490.592.48,standard_filter,490.0,592.0,48.0,,,2018-02-05 18:15:35
Engavac,18280.0,Filtros MV/G4.490.897.48,2.0,9.55,G4,490.897.48,standard_filter,490.0,897.0,48.0,,,2018-02-05 18:15:35
Engavac,18280.0,Filtros MV/G4.592.287.48,5.0,5.9,G4,592.287.48,standard_filter,592.0,287.0,48.0,,,2018-02-05 18:15:35
Engavac,18280.0,Filtros MV/G4.592.592.48,15.0,7.85,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2018-02-05 18:15:35
Engavac,18280.0,Filtros MV/G4.897.287.48,7.0,7.95,G4,897.287.48,standard_filter,897.0,287.0,48.0,,,2018-02-05 18:15:35
Engavac,18280.0,Filtros MV/G4.897.592.48,10.0,9.9,G4,897.592.48,standard_filter,897.0,592.0,48.0,,,2018-02-05 18:15:35
Engavac,18281.0,Filtros MV/G4-530.500.48,16.0,9.5,G4,530.500.48,standard_filter,530.0,500.0,48.0,,,2018-02-06 16:17:41
Engavac,18281.0,Filtros F7/PL.530.500.98,16.0,42.5,F7,530.500.98,standard_filter,530.0,500.0,98.0,,,2018-02-06 16:17:41
Engavac,18287.0,Filtros MV/G4.610.495.48,12.0,8.5,G4,610.495.48,standard_filter,610.0,495.0,48.0,,,2018-02-07 20:58:22
Engavac,18336.0,Filtros MP/G3.540.230.10,12.0,6.95,G3,540.230.10,standard_filter,540.0,230.0,10.0,,,2018-03-01 17:00:03
Engavac,18345.0,Filtros MP/G2.760.165.7,6.0,12.5,G2,760.165.7,standard_filter,760.0,165.0,7.0,,,2018-03-07 17:31:25
Engavac,18345.0,Filtros MP/G2.1040.165.7,1.0,15.5,G2,1040.165.7,standard_filter,1040.0,165.0,7.0,,,2018-03-07 17:31:25
Engavac,18739.0,Filtros MP/G3.520.520.10,2.0,8.25,G3,520.520.10,standard_filter,520.0,520.0,10.0,,,2018-11-15 19:10:53
Engavac,18739.0,Filtros MP/G4.600.590.25,2.0,8.75,G4,600.590.25,standard_filter,600.0,590.0,25.0,,,2018-11-15 19:10:53
Engavac,18739.0,Filtros MP/G4.600.290.25,2.0,7.15,G4,600.290.25,standard_filter,600.0,290.0,25.0,,,2018-11-15 19:10:53
Engavac,18739.0,Filtros MP/G4.815.450.98,2.0,15.5,G4,815.450.98,standard_filter,815.0,450.0,98.0,,,2018-11-15 19:10:53
Engie,17029.0,Filtros F7/PL 610.610.48,2.0,37.5,F7,610.610.48,standard_filter,610.0,610.0,48.0,,,2017-08-17 12:03:01
Engie,17029.0,Filtros F7/PL 610.305.48,2.0,22.5,F7,610.305.48,standard_filter,610.0,305.0,48.0,,,2017-08-17 12:03:01
Engie,17069.0,Filtros MV/G4 287.592.48,6.0,7.0,G4,287.592.48,standard_filter,287.0,592.0,48.0,,,2017-09-08 08:41:57
Engie,17069.0,Filtros MV/G4 592.592.48,4.0,8.5,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2017-09-08 08:41:57
Engie,17069.0,Filtros MV/G4 505.390.45,4.0,8.0,G4,505.390.45,standard_filter,505.0,390.0,45.0,,,2017-09-08 08:41:57
Engie,17088.0,Filtros MV/G4 600.460.40,4.0,10.5,G4,600.460.40,standard_filter,600.0,460.0,40.0,,,2017-09-21 10:54:31
Engie,17088.0,Filtros MV/G4 630.460.40,4.0,10.9,G4,630.460.40,standard_filter,630.0,460.0,40.0,,,2017-09-21 10:54:31
Engie,17089.0,Filtros MV/G4 970.450.48,3.0,11.5,G4,970.450.48,standard_filter,970.0,450.0,48.0,,,2017-09-21 11:30:17
Engie,17089.0,Filtros MP/G3 635.205.10,50.0,7.0,G3,635.205.10,standard_filter,635.0,205.0,10.0,,,2017-09-21 11:30:17
Engie,17089.0,Filtros MP/G3 1075.205.10,50.0,8.0,G3,1075.205.10,standard_filter,1075.0,205.0,10.0,,,2017-09-21 11:30:17
Engie,17089.0,Filtros MP/G3 985.190.10,12.0,7.5,G3,985.190.10,standard_filter,985.0,190.0,10.0,,,2017-09-21 11:30:17
Engie,17089.0,Filtros MP/G3 785.190.10,6.0,7.25,G3,785.190.10,standard_filter,785.0,190.0,10.0,,,2017-09-21 11:30:17
Engie,17093.0,Filtros MV/M5 490.490.45,2.0,10.5,M5,490.490.45,standard_filter,490.0,490.0,45.0,,,2017-09-27 22:20:01
Engie,17139.0,Filtros MV/G4 745.570.98,16.0,12.95,G4,745.570.98,standard_filter,745.0,570.0,98.0,,,2017-11-17 11:04:42
Engie,17139.0,Filtros MV/G4 670.570.98,16.0,12.25,G4,670.570.98,standard_filter,670.0,570.0,98.0,,,2017-11-17 11:04:42
Engie,18216.0,Filtros MV/G4.592.287.45,2.0,6.75,G4,592.287.45,standard_filter,592.0,287.0,45.0,,,2018-01-15 15:29:03
Engie,18216.0,Filtros MV/G4.905.287.45,2.0,9.95,G4,905.287.45,standard_filter,905.0,287.0,45.0,,,2018-01-15 15:29:03
Engie,18216.0,Filtros MV/G4.592.592.45,2.0,8.5,G4,592.592.45,standard_filter,592.0,592.0,45.0,,,2018-01-15 15:29:03
Engie,18224.0,Filtros MV/G4.500.500.45,18.0,7.0,G4,500.500.45,standard_filter,500.0,500.0,45.0,,,2018-01-16 13:10:16
Engie,18230.0,Filtros MV/G3.510.745.98,80.0,11.95,G3,510.745.98,standard_filter,510.0,745.0,98.0,,,2022-01-04 14:05:15
Engie,18230.0,Filtros MV/G3.510.598.98,64.0,11.5,G3,510.598.98,standard_filter,510.0,598.0,98.0,,,2022-01-04 14:05:15
Engie,18230.0,Filtros MP/G3.1500.225.10,60.0,10.95,G3,1500.225.10,standard_filter,1500.0,225.0,10.0,,,2022-01-04 14:05:15
Engie,18230.0,Filtros MP/G3.1320.225.10,80.0,10.5,G3,1320.225.10,standard_filter,1320.0,225.0,10.0,,,2022-01-04 14:05:15
Engie,18236.0,Filtros MV/G4.592.592.45,38.0,8.25,G4,592.592.45,standard_filter,592.0,592.0,45.0,,,2018-01-22 16:41:11
Engie,18236.0,Filtros MV/G4.287.592.45,4.0,7.0,G4,287.592.45,standard_filter,287.0,592.0,45.0,,,2018-01-22 16:41:11
Engie,18282.0,Filtros MV/G4.628.412.96,4.0,11.95,G4,628.412.96,standard_filter,628.0,412.0,96.0,,,2018-02-07 10:14:53
Engie,18282.0,Filtros MV/G4.628.464.96,4.0,12.15,G4,628.464.96,standard_filter,628.0,464.0,96.0,,,2018-02-07 10:14:53
