company_name,quote_id,description,qty,unit_price,filter_efficiency,dimensions,item_type,Length,Height,Gutter,Depth,Pockets
ATM,22251.0,MV/G4.592.592.48,24.0,,G4,592.592.48,,592.0,592.0,48.0,,
ATM,22251.0,F7/RG.592.592.292,12.0,,F7,592.592.292,,592.0,592.0,292.0,,
ATM,22251.0,MV/G4.625.500.48,16.0,,G4,625.500.48,,625.0,500.0,48.0,,
ATM,22251.0,F7/PL.500.625.48,16.0,,F7,500.625.48,,500.0,625.0,48.0,,
ATM,22251.0,MV/G4.500.530.48,16.0,,G4,500.530.48,,500.0,530.0,48.0,,
ATM,22251.0,F7/PL.500.530.98,16.0,,F7,500.530.98,,500.0,530.0,98.0,,
ATM,22251.0,MV/G4.485.425.50,4.0,,G4,485.425.50,,485.0,425.0,50.0,,
ATM,22265.0,Filtro MV/G4.485.420.48,1.0,8.5,G4,485.420.48,Filtro,485.0,420.0,48.0,,
ATM,22265.0,Filtro MV/G4.287.592.48,18.0,5.5,G4,287.592.48,Filtro,287.0,592.0,48.0,,
ATM,22265.0,Filtro MV/G4.592.592.48,54.0,7.5,G4,592.592.48,Filtro,592.0,592.0,48.0,,
ATM,22265.0,Filtro F7/RG.592.592.292,27.0,47.5,F7,592.592.292,Filtro,592.0,592.0,292.0,,
ATM,22265.0,Filtro F7/RG.592.287.292,9.0,31.5,F7,592.287.292,Filtro,592.0,287.0,292.0,,
ATM,22265.0,Filtros F7/PL.800.500.48,20.0,37.5,F7,800.500.48,Filtro,800.0,500.0,48.0,,
ATM,22265.0,Filtro MV/G4.500.800.48,20.0,10.5,G4,500.800.48,Filtro,500.0,800.0,48.0,,
ATM,22265.0,Filtro F7/PL.500.625.48,32.0,32.5,F7,500.625.48,Filtro,500.0,625.0,48.0,,
ATM,22265.0,Filtro MV/G4.625.500.48,32.0,7.5,G4,625.500.48,Filtro,625.0,500.0,48.0,,
ATM,22265.0,Filtro MV/G4.500.500.48,20.0,7.25,G4,500.500.48,Filtro,500.0,500.0,48.0,,
ATM,22265.0,Filtro MV/G4.500.500.48,2.0,7.25,G4,500.500.48,Filtro,500.0,500.0,48.0,,
ATM,22265.0,Filtro MV/G4.500.625.48,4.0,7.5,G4,500.625.48,Filtro,500.0,625.0,48.0,,
ATM,22265.0,Filtro MV/G4.760.540.48,2.0,11.5,G4,760.540.48,Filtro,760.0,540.0,48.0,,
ATM,22267.0,MV/G4.592.592.45,186.0,7.75,G4,592.592.45,,592.0,592.0,45.0,,
ATM,22267.0,G3.592.592.600.25.4,135.0,14.5,G3,592.592.600.25.4,,592.0,592.0,25.0,600.0,4.0
ATM,22267.0,G4.592.287.600.25.4,88.0,14.4,G4,592.287.600.25.4,,592.0,287.0,25.0,600.0,4.0
ATM,22267.0,G4.592.592.600.25.4,264.0,14.5,G4,592.592.600.25.4,,592.0,592.0,25.0,600.0,4.0
ATM,22267.0,M5.592.287.600.25.4,88.0,14.05,M5,592.287.600.25.4,,592.0,287.0,25.0,600.0,4.0
ATM,22267.0,M5.592.592.600.25.6,336.0,14.5,M5,592.592.600.25.6,,592.0,592.0,25.0,600.0,6.0
ATM,22270.0,Filtros F7.792.392.535.25.8,6.0,27.5,F7,792.392.535.25.8,Filtro,792.0,392.0,25.0,535.0,8.0
ATM,22270.0,Filtros F9.792.392.535.25.10,4.0,32.5,F9,792.392.535.25.10,Filtro,792.0,392.0,25.0,535.0,10.0
ATM,22270.0,Filtros H14.513.513.66,1.0,125.0,H14,513.513.66,Filtro,513.0,513.0,66.0,,
ATM,22270.0,Filtros H14.762.762.66,2.0,195.0,H14,762.762.66,Filtro,762.0,762.0,66.0,,
ATM,22276.0,Filtros F7.592.592.380.25.8,54.0,14.25,F7,592.592.380.25.8,Filtro,592.0,592.0,25.0,380.0,8.0
ATM,22276.0,Filtros F7.287.592.380.25.4,13.0,11.95,F7,287.592.380.25.4,Filtro,287.0,592.0,25.0,380.0,4.0
ATM,22276.0,Filtros F7.592.287.380.25.8,18.0,15.5,F7,592.287.380.25.8,Filtro,592.0,287.0,25.0,380.0,8.0
ATM,22276.0,Filtros M5.592.592.380.25.6,114.0,14.0,M5,592.592.380.25.6,Filtro,592.0,592.0,25.0,380.0,6.0
ATM,22276.0,Filtros M5.287.592.380.25.3,26.0,11.95,M5,287.592.380.25.3,Filtro,287.0,592.0,25.0,380.0,3.0
ATM,22276.0,Filtros M5.592.287.380.25.6,42.0,14.5,M5,592.287.380.25.6,Filtro,592.0,287.0,25.0,380.0,6.0
ATM,22276.0,Filtros M5.287.287.380.25.3,6.0,12.5,M5,287.287.380.25.3,Filtro,287.0,287.0,25.0,380.0,3.0
ATM,22276.0,Filtros F7.287.287.380.25.3,3.0,12.5,F7,287.287.380.25.3,Filtro,287.0,287.0,25.0,380.0,3.0
ATM,22276.0,Filtros F7/RG.592.287.292,3.0,38.5,F7,592.287.292,Filtro,592.0,287.0,292.0,,
ATM,22276.0,Filtros F7/RG.592.592.292,6.0,57.5,F7,592.592.292,Filtro,592.0,592.0,292.0,,
ATM,22287.0,Filtros M5.287.287.600.25.3,12.0,11.5,M5,287.287.600.25.3,Filtro,287.0,287.0,25.0,600.0,3.0
ATM,22287.0,Filtros M5.287.592.600.25.3,70.0,11.75,M5,287.592.600.25.3,Filtro,287.0,592.0,25.0,600.0,3.0
ATM,22287.0,Filtros M5.592.592.600.25.6,95.0,14.75,M5,592.592.600.25.6,Filtro,592.0,592.0,25.0,600.0,6.0
ATM,22287.0,Filtros F7.287.287.600.25.4,14.0,12.25,F7,287.287.600.25.4,Filtro,287.0,287.0,25.0,600.0,4.0
ATM,22287.0,Filtros F7.287.592.600.25.4,90.0,12.5,F7,287.592.600.25.4,Filtro,287.0,592.0,25.0,600.0,4.0
ATM,22287.0,Filtros F7.592.592.600.25.8,140.0,15.75,F7,592.592.600.25.8,Filtro,592.0,592.0,25.0,600.0,8.0
ATM,22287.0,Filtros F9.287.287.600.25.4,14.0,12.95,F9,287.287.600.25.4,Filtro,287.0,287.0,25.0,600.0,4.0
ATM,22287.0,Filtros F9.287.592.600.25.4,90.0,12.95,F9,287.592.600.25.4,Filtro,287.0,592.0,25.0,600.0,4.0
ATM,22287.0,Filtros F9.592.592.600.25.8,140.0,16.25,F9,592.592.600.25.8,Filtro,592.0,592.0,25.0,600.0,8.0
ATM ,18555.0,Filtros M5.592.592.500.25.6,120.0,14.25,M5,592.592.500.25.6,Filtro,592.0,592.0,25.0,500.0,6.0
ATM ,18555.0,Filtros M5.592.287.500.25.4,40.0,12.25,M5,592.287.500.25.4,Filtro,592.0,287.0,25.0,500.0,4.0
ATM ,18556.0,Filtros M5.592.287.600.25.4,40.0,12.5,M5,592.287.600.25.4,Filtro,592.0,287.0,25.0,600.0,4.0
ATM ,18556.0,Filtros M5.592.592.600.25.6,120.0,14.75,M5,592.592.600.25.6,Filtro,592.0,592.0,25.0,600.0,6.0
ATM ,18556.0,Filtros M5.592.287.600.25.4,40.0,12.5,M5,592.287.600.25.4,Filtro,592.0,287.0,25.0,600.0,4.0
ATM ,18556.0,Filtros M5.592.592.600.25.6,120.0,14.75,M5,592.592.600.25.6,Filtro,592.0,592.0,25.0,600.0,6.0
ATM ,18561.0,Filtros G3.592.592.600.25.4,60.0,12.99,G3,592.592.600.25.4,Filtro,592.0,592.0,25.0,600.0,4.0
ATM ,18567.0,Filtros G3.592.592.600.25.4,175.0,12.99,G3,592.592.600.25.4,Filtro,592.0,592.0,25.0,600.0,4.0
ATM ,18567.0,Filtros MV/G4.592.592.45,140.0,7.5,G4,592.592.45,Filtro,592.0,592.0,45.0,,
ATM ,18567.0,Filtros M5.592.592.600.25.6,90.0,14.75,M5,592.592.600.25.6,Filtro,592.0,592.0,25.0,600.0,6.0
ATM ,18567.0,Filtros G3.592.592.600.25.4,175.0,12.99,G3,592.592.600.25.4,Filtro,592.0,592.0,25.0,600.0,4.0
ATM ,18567.0,Filtros MV/G4.592.592.45,140.0,7.5,G4,592.592.45,Filtro,592.0,592.0,45.0,,
ATM ,18567.0,Filtros M5.592.592.600.25.6,90.0,14.75,M5,592.592.600.25.6,Filtro,592.0,592.0,25.0,600.0,6.0
ATM ,18571.0,Filtros M5.592.592.600.25.6,96.0,14.75,M5,592.592.600.25.6,Filtro,592.0,592.0,25.0,600.0,6.0
ATM ,18571.0,Filtros G4.592.592.600.25.4,96.0,12.99,G4,592.592.600.25.4,Filtro,592.0,592.0,25.0,600.0,4.0
ATM ,18571.0,Filtros G4.592.287.600.25.4,32.0,12.95,G4,592.287.600.25.4,Filtro,592.0,287.0,25.0,600.0,4.0
ATM ,18571.0,Filtros M5.592.287.600.25.4,32.0,14.5,M5,592.287.600.25.4,Filtro,592.0,287.0,25.0,600.0,4.0
ATM ,18571.0,Filtros M5.592.592.600.25.6,96.0,14.75,M5,592.592.600.25.6,Filtro,592.0,592.0,25.0,600.0,6.0
ATM ,18571.0,Filtros G4.592.592.600.25.4,96.0,12.99,G4,592.592.600.25.4,Filtro,592.0,592.0,25.0,600.0,4.0
ATM ,18571.0,Filtros G4.592.287.600.25.4,32.0,12.95,G4,592.287.600.25.4,Filtro,592.0,287.0,25.0,600.0,4.0
ATM ,18571.0,Filtros M5.592.287.600.25.4,32.0,14.5,M5,592.287.600.25.4,Filtro,592.0,287.0,25.0,600.0,4.0
ATM ,18576.0,Conforme Lista Anexa,1.0,2133.25,,,,,,,,
ATM ,18577.0,Filtros RG/F9.592.287.292,10.0,35.5,F9,592.287.292,Filtro,592.0,287.0,292.0,,
ATM ,18577.0,Filtros RG/F9.592.592.292,15.0,49.95,F9,592.592.292,Filtro,592.0,592.0,292.0,,
ATM ,18577.0,Filtros F9.592.592.500.25.10,10.0,18.5,F9,592.592.500.25.10,Filtro,592.0,592.0,25.0,500.0,10.0
ATM ,18577.0,Filtros F7.592.592.550.25.8 ,15.0,14.5,F7,592.592.550.25.8,Filtro,592.0,592.0,25.0,550.0,8.0
ATM ,18577.0,Filtros F9.592.592.500.25.6,10.0,14.95,F9,592.592.500.25.6,Filtro,592.0,592.0,25.0,500.0,6.0
ATM ,18577.0,Filtros F9.287.592.500.25.3,10.0,10.5,F9,287.592.500.25.3,Filtro,287.0,592.0,25.0,500.0,3.0
ATM ,18577.0,Filtros F9.287.592.500.25.5,20.0,14.0,F9,287.592.500.25.5,Filtro,287.0,592.0,25.0,500.0,5.0
ATM ,18577.0,Filtros F9.592.437.500.25.5,10.0,14.0,F9,592.437.500.25.5,Filtro,592.0,437.0,25.0,500.0,5.0
ATM ,18577.0,Filtros F9.490.292.525.25.5,10.0,14.0,F9,490.292.525.25.5,Filtro,490.0,292.0,25.0,525.0,5.0
ATM ,18577.0,Filtros F9.592.287.500.25.8,10.0,15.5,F9,592.287.500.25.8,Filtro,592.0,287.0,25.0,500.0,8.0
ATM ,18577.0,Filtros F9.437.287.500.25.6,10.0,14.5,F9,437.287.500.25.6,Filtro,437.0,287.0,25.0,500.0,6.0
ATM ,18577.0,Filtros F9.437.592.500.25.10,10.0,19.5,F9,437.592.500.25.10,Filtro,437.0,592.0,25.0,500.0,10.0
ATM ,18577.0,Filtros F9.287.592.500.25.5,15.0,14.0,F9,287.592.500.25.5,Filtro,287.0,592.0,25.0,500.0,5.0
ATM ,18577.0,Filtros F7.287.592.520.25.5,15.0,14.0,F7,287.592.520.25.5,Filtro,287.0,592.0,25.0,520.0,5.0
ATM ,18577.0,Filtros F7.437.592.500.25.10,10.0,18.5,F7,437.592.500.25.10,Filtro,437.0,592.0,25.0,500.0,10.0
ATM ,18577.0,Filtros RG/F9.592.287.292,10.0,35.5,F9,592.287.292,Filtro,592.0,287.0,292.0,,
ATM ,18577.0,Filtros RG/F9.592.592.292,15.0,49.95,F9,592.592.292,Filtro,592.0,592.0,292.0,,
ATM ,18577.0,Filtros F9.592.592.500.25.10,10.0,18.5,F9,592.592.500.25.10,Filtro,592.0,592.0,25.0,500.0,10.0
ATM ,18577.0,Filtros F7.592.592.550.25.8 ,15.0,14.5,F7,592.592.550.25.8,Filtro,592.0,592.0,25.0,550.0,8.0
ATM ,18577.0,Filtros F9.592.592.500.25.6,10.0,14.95,F9,592.592.500.25.6,Filtro,592.0,592.0,25.0,500.0,6.0
ATM ,18577.0,Filtros F9.287.592.500.25.3,10.0,10.5,F9,287.592.500.25.3,Filtro,287.0,592.0,25.0,500.0,3.0
ATM ,18577.0,Filtros F9.287.592.500.25.5,20.0,14.0,F9,287.592.500.25.5,Filtro,287.0,592.0,25.0,500.0,5.0
ATM ,18577.0,Filtros F9.592.437.500.25.5,10.0,14.0,F9,592.437.500.25.5,Filtro,592.0,437.0,25.0,500.0,5.0
ATM ,18577.0,Filtros F9.490.292.525.25.5,10.0,14.0,F9,490.292.525.25.5,Filtro,490.0,292.0,25.0,525.0,5.0
ATM ,18577.0,Filtros F9.592.287.500.25.8,10.0,15.5,F9,592.287.500.25.8,Filtro,592.0,287.0,25.0,500.0,8.0
ATM ,18577.0,Filtros F9.437.287.500.25.6,10.0,14.5,F9,437.287.500.25.6,Filtro,437.0,287.0,25.0,500.0,6.0
ATM ,18577.0,Filtros F9.437.592.500.25.10,10.0,19.5,F9,437.592.500.25.10,Filtro,437.0,592.0,25.0,500.0,10.0
ATM ,18577.0,Filtros F9.287.592.500.25.5,15.0,14.0,F9,287.592.500.25.5,Filtro,287.0,592.0,25.0,500.0,5.0
ATM ,18577.0,Filtros F7.287.592.520.25.5,15.0,14.0,F7,287.592.520.25.5,Filtro,287.0,592.0,25.0,520.0,5.0
ATM ,18577.0,Filtros F7.437.592.500.25.10,10.0,18.5,F7,437.592.500.25.10,Filtro,437.0,592.0,25.0,500.0,10.0
ATM ,18579.0,Filtros MV/G4.625.500.48,2.0,7.75,G4,625.500.48,Filtro,625.0,500.0,48.0,,
ATM ,18579.0,Filtros MV/G4.287.592.48 ,1.0,6.75,G4,287.592.48,Filtro,287.0,592.0,48.0,,
ATM ,18579.0,Filtros MV/G4.485.262.48,2.0,6.15,G4,485.262.48,Filtro,485.0,262.0,48.0,,
ATM ,18579.0,Filtros MV/G4.620.500.48,11.0,7.75,G4,620.500.48,Filtro,620.0,500.0,48.0,,
ATM ,18579.0,Filtros MV/G4.625.395.48,2.0,7.25,G4,625.395.48,Filtro,625.0,395.0,48.0,,
ATM ,18579.0,Filtros MV/G4.400.400.48,1.0,6.5,G4,400.400.48,Filtro,400.0,400.0,48.0,,
ATM ,18579.0,Filtros MV/G4.500.400.48,3.0,6.75,G4,500.400.48,Filtro,500.0,400.0,48.0,,
ATM ,18579.0,Filtros MV/G4.395.395.48,3.0,6.5,G4,395.395.48,Filtro,395.0,395.0,48.0,,
ATM ,18579.0,Filtros MV/G4.625.495.48,1.0,7.75,G4,625.495.48,Filtro,625.0,495.0,48.0,,
ATM ,18579.0,Filtros MV/G4.620.400.48,4.0,7.25,G4,620.400.48,Filtro,620.0,400.0,48.0,,
ATM ,18579.0,Filtros MV/G4.395.625.48,3.0,7.35,G4,395.625.48,Filtro,395.0,625.0,48.0,,
ATM ,18579.0,Filtros MV/G4.630.495.48,2.0,7.8,G4,630.495.48,Filtro,630.0,495.0,48.0,,
ATM ,18579.0,Filtros MV/G4.875.670.145,1.0,27.5,G4,875.670.145,Filtro,875.0,670.0,145.0,,
ATM ,18579.0,Filtros F7.592.592.500.25.7,13.0,14.95,F7,592.592.500.25.7,Filtro,592.0,592.0,25.0,500.0,7.0
ATM ,18579.0,Filtros F7.287.592.500.25.4,2.0,11.95,F7,287.592.500.25.4,Filtro,287.0,592.0,25.0,500.0,4.0
ATM ,18579.0,Filtros F7.592.287.500.25.7,1.0,14.5,F7,592.287.500.25.7,Filtro,592.0,287.0,25.0,500.0,7.0
ATM ,18579.0,Filtros MV/G4.625.500.48,2.0,7.75,G4,625.500.48,Filtro,625.0,500.0,48.0,,
ATM ,18579.0,Filtros MV/G4.287.592.48 ,1.0,6.75,G4,287.592.48,Filtro,287.0,592.0,48.0,,
ATM ,18579.0,Filtros MV/G4.485.262.48,2.0,6.15,G4,485.262.48,Filtro,485.0,262.0,48.0,,
ATM ,18579.0,Filtros MV/G4.620.500.48,11.0,7.75,G4,620.500.48,Filtro,620.0,500.0,48.0,,
ATM ,18579.0,Filtros MV/G4.625.395.48,2.0,7.25,G4,625.395.48,Filtro,625.0,395.0,48.0,,
ATM ,18579.0,Filtros MV/G4.400.400.48,1.0,6.5,G4,400.400.48,Filtro,400.0,400.0,48.0,,
ATM ,18579.0,Filtros MV/G4.500.400.48,3.0,6.75,G4,500.400.48,Filtro,500.0,400.0,48.0,,
ATM ,18579.0,Filtros MV/G4.395.395.48,3.0,6.5,G4,395.395.48,Filtro,395.0,395.0,48.0,,
ATM ,18579.0,Filtros MV/G4.625.495.48,1.0,7.75,G4,625.495.48,Filtro,625.0,495.0,48.0,,
ATM ,18579.0,Filtros MV/G$.620.400.48,4.0,7.25,,620.400.48,Filtro,620.0,400.0,48.0,,
ATM ,18579.0,Filtros MV/G4.395.625.48,3.0,7.35,G4,395.625.48,Filtro,395.0,625.0,48.0,,
ATM ,18579.0,Filtros MV/G4.630.495.48,2.0,7.8,G4,630.495.48,Filtro,630.0,495.0,48.0,,
ATM ,18579.0,Filtros MV/G4.875.670.145,1.0,27.5,G4,875.670.145,Filtro,875.0,670.0,145.0,,
ATM ,18579.0,Filtros F7.592.592.500.25.7,13.0,14.95,F7,592.592.500.25.7,Filtro,592.0,592.0,25.0,500.0,7.0
ATM ,18579.0,Filtros F7.287.592.500.25.4,2.0,11.95,F7,287.592.500.25.4,Filtro,287.0,592.0,25.0,500.0,4.0
ATM ,18579.0,Filtros F7.592.287.500.25.7,1.0,14.5,F7,592.287.500.25.7,Filtro,592.0,287.0,25.0,500.0,7.0
ATM ,18587.0,Filtros F9.592.592.500.25.6,10.0,14.95,F9,592.592.500.25.6,Filtro,592.0,592.0,25.0,500.0,6.0
ATM ,18587.0,Filtros F9.287.592.500.25.3,10.0,10.5,F9,287.592.500.25.3,Filtro,287.0,592.0,25.0,500.0,3.0
ATM ,18587.0,Filtros F9/RG.592.592.292 ,15.0,49.95,F9,592.592.292,Filtro,592.0,592.0,292.0,,
ATM ,18587.0,Filtros F9.287.592.500.25.5,20.0,14.0,F9,287.592.500.25.5,Filtro,287.0,592.0,25.0,500.0,5.0
ATM ,18587.0,Filtros F9.592.287.500.25.8,10.0,14.95,F9,592.287.500.25.8,Filtro,592.0,287.0,25.0,500.0,8.0
ATM ,18587.0,Filtros F9.437.287.500.25.6,10.0,14.5,F9,437.287.500.25.6,Filtro,437.0,287.0,25.0,500.0,6.0
ATM ,18587.0,Filtros F9.592.592.500.25.10,10.0,18.5,F9,592.592.500.25.10,Filtro,592.0,592.0,25.0,500.0,10.0
ATM ,18587.0,Filtros F9.437.592.500.25.10,10.0,19.5,F9,437.592.500.25.10,Filtro,437.0,592.0,25.0,500.0,10.0
ATM ,18587.0,Filtros F9.287.592.500.25.5,15.0,14.0,F9,287.592.500.25.5,Filtro,287.0,592.0,25.0,500.0,5.0
ATM ,18587.0,Filtros F7.437.592.500.25.10,10.0,18.5,F7,437.592.500.25.10,Filtro,437.0,592.0,25.0,500.0,10.0
ATM ,18587.0,Filtros M5.592.592.500.25.6,15.0,14.5,M5,592.592.500.25.6,Filtro,592.0,592.0,25.0,500.0,6.0
ATM ,18587.0,Filtros F9/RG.592.287.292,10.0,35.5,F9,592.287.292,Filtro,592.0,287.0,292.0,,
ATM ,18587.0,Filtros F9.593.437.500.25.5,10.0,14.25,F9,593.437.500.25.5,Filtro,593.0,437.0,25.0,500.0,5.0
ATM ,18587.0,Filtros F9.490.292.500.25.5,10.0,14.0,F9,490.292.500.25.5,Filtro,490.0,292.0,25.0,500.0,5.0
ATM ,18587.0,Filtros F7.592.592.500.25.8,15.0,14.5,F7,592.592.500.25.8,Filtro,592.0,592.0,25.0,500.0,8.0
ATM ,18587.0,Filtros F7.287.592.500.25.5,15.0,14.0,F7,287.592.500.25.5,Filtro,287.0,592.0,25.0,500.0,5.0
ATM ,18587.0,Filtros F7.592.287.500.25.10,10.0,18.5,F7,592.287.500.25.10,Filtro,592.0,287.0,25.0,500.0,10.0
ATM ,18587.0,Filtros F7.437.287.500.25.8,10.0,14.5,F7,437.287.500.25.8,Filtro,437.0,287.0,25.0,500.0,8.0
ATM ,18587.0,Filtros M5.437.592.500.25.5,10.0,14.0,M5,437.592.500.25.5,Filtro,437.0,592.0,25.0,500.0,5.0
ATM ,18587.0,Filtros M5.592.287.500.25.10,10.0,18.25,M5,592.287.500.25.10,Filtro,592.0,287.0,25.0,500.0,10.0
ATM ,18587.0,Filtros M5.437.287.500.25.10,10.0,18.25,M5,437.287.500.25.10,Filtro,437.0,287.0,25.0,500.0,10.0
ATM ,18587.0,Filtros M5.287.592.500.25.5,10.0,14.0,M5,287.592.500.25.5,Filtro,287.0,592.0,25.0,500.0,5.0
ATM ,18587.0,Filtros F9.592.592.500.25.6,10.0,14.95,F9,592.592.500.25.6,Filtro,592.0,592.0,25.0,500.0,6.0
ATM ,18587.0,Filtros F9.287.592.500.25.3,10.0,10.5,F9,287.592.500.25.3,Filtro,287.0,592.0,25.0,500.0,3.0
ATM ,18587.0,Filtros F9/RG.592.592.292 ,15.0,49.95,F9,592.592.292,Filtro,592.0,592.0,292.0,,
ATM ,18587.0,Filtros F9.287.592.500.25.5,20.0,14.0,F9,287.592.500.25.5,Filtro,287.0,592.0,25.0,500.0,5.0
ATM ,18587.0,Filtros F9.592.287.500.25.8,10.0,14.95,F9,592.287.500.25.8,Filtro,592.0,287.0,25.0,500.0,8.0
ATM ,18587.0,Filtros F9.437.287.500.25.6,10.0,14.5,F9,437.287.500.25.6,Filtro,437.0,287.0,25.0,500.0,6.0
ATM ,18587.0,Filtros F9.592.592.500.25.10,10.0,18.5,F9,592.592.500.25.10,Filtro,592.0,592.0,25.0,500.0,10.0
ATM ,18587.0,Filtros F9.437.592.500.25.10,10.0,19.5,F9,437.592.500.25.10,Filtro,437.0,592.0,25.0,500.0,10.0
ATM ,18587.0,Filtros F9.287.592.500.25.5,15.0,14.0,F9,287.592.500.25.5,Filtro,287.0,592.0,25.0,500.0,5.0
ATM ,18587.0,Filtros F7.437.592.500.25.10,10.0,18.5,F7,437.592.500.25.10,Filtro,437.0,592.0,25.0,500.0,10.0
ATM ,18587.0,Filtros M5.592.592.500.25.6,15.0,14.5,M5,592.592.500.25.6,Filtro,592.0,592.0,25.0,500.0,6.0
ATM ,18587.0,Filtros F9/RG.592.287.292,10.0,35.5,F9,592.287.292,Filtro,592.0,287.0,292.0,,
ATM ,18587.0,Filtros F9.593.437.500.25.5,10.0,14.25,F9,593.437.500.25.5,Filtro,593.0,437.0,25.0,500.0,5.0
ATM ,18587.0,Filtros F9.490.292.500.25.5,10.0,14.0,F9,490.292.500.25.5,Filtro,490.0,292.0,25.0,500.0,5.0
ATM ,18587.0,Filtros F7.592.592.500.25.8,15.0,14.5,F7,592.592.500.25.8,Filtro,592.0,592.0,25.0,500.0,8.0
ATM ,18587.0,Filtros F7.287.592.500.25.5,15.0,14.0,F7,287.592.500.25.5,Filtro,287.0,592.0,25.0,500.0,5.0
ATM ,18587.0,Filtros F7.592.287.500.25.10,10.0,18.5,F7,592.287.500.25.10,Filtro,592.0,287.0,25.0,500.0,10.0
ATM ,18587.0,Filtros F7.437.287.500.25.8,10.0,14.5,F7,437.287.500.25.8,Filtro,437.0,287.0,25.0,500.0,8.0
ATM ,18587.0,Filtros M5.437.592.500.25.5,10.0,14.0,M5,437.592.500.25.5,Filtro,437.0,592.0,25.0,500.0,5.0
ATM ,18587.0,Filtros M5.592.287.500.25.10,10.0,18.25,M5,592.287.500.25.10,Filtro,592.0,287.0,25.0,500.0,10.0
ATM ,18587.0,Filtros M5.437.287.500.25.10,10.0,18.25,M5,437.287.500.25.10,Filtro,437.0,287.0,25.0,500.0,10.0
ATM ,18587.0,Filtros M5.287.592.500.25.5,10.0,14.0,M5,287.592.500.25.5,Filtro,287.0,592.0,25.0,500.0,5.0
ATM ,18601.0,Filtros MV/G4.592.592.48 ,2.0,8.25,G4,592.592.48,Filtro,592.0,592.0,48.0,,
ATM ,18601.0,Filtros MV/G4.592.287.48,1.0,6.5,G4,592.287.48,Filtro,592.0,287.0,48.0,,
ATM ,18601.0,Filtros MP/G4.592.592.25,34.0,8.35,G4,592.592.25,Filtro,592.0,592.0,25.0,,
ATM ,18601.0,Filtros MP/G4.592.287.25,6.0,6.6,G4,592.287.25,Filtro,592.0,287.0,25.0,,
ATM ,18601.0,Filtros F9.592.592.400.25.8,17.0,17.5,F9,592.592.400.25.8,Filtro,592.0,592.0,25.0,400.0,8.0
ATM ,18601.0,Filtros F9.287.592.400.25.4,3.0,12.5,F9,287.592.400.25.4,Filtro,287.0,592.0,25.0,400.0,4.0
ATM ,18601.0,Filtros MP/G2.1090.210.5,2.0,10.6,G2,1090.210.5,Filtro,1090.0,210.0,5.0,,
ATM ,18601.0,Filtros MP/G2.750.223.5,8.0,8.6,G2,750.223.5,Filtro,750.0,223.0,5.0,,
ATM ,18601.0,Filtros F7.592.592.500.25.10,4.0,19.5,F7,592.592.500.25.10,Filtro,592.0,592.0,25.0,500.0,10.0
ATM ,18601.0,Filtros F7.287.592.500.25.05,2.0,14.25,F7,287.592.500.25.05,Filtro,287.0,592.0,25.0,500.0,5.0
ATM ,18601.0,Filtros MP/G4.540.645.25,1.0,7.85,G4,540.645.25,Filtro,540.0,645.0,25.0,,
ATM ,18601.0,Filtros MV/G4.775.410.95,6.0,12.5,G4,775.410.95,Filtro,775.0,410.0,95.0,,
ATM ,18601.0,Filtros MV/G4.592.592.48 ,2.0,8.25,G4,592.592.48,Filtro,592.0,592.0,48.0,,
ATM ,18601.0,Filtros MV/G4.592.287.48,1.0,6.5,G4,592.287.48,Filtro,592.0,287.0,48.0,,
ATM ,18601.0,Filtros MP/G4.592.592.25,34.0,8.35,G4,592.592.25,Filtro,592.0,592.0,25.0,,
ATM ,18601.0,Filtros MP/G4.592.287.25,6.0,6.6,G4,592.287.25,Filtro,592.0,287.0,25.0,,
ATM ,18601.0,Filtros F9.592.592.400.25.8,17.0,17.5,F9,592.592.400.25.8,Filtro,592.0,592.0,25.0,400.0,8.0
ATM ,18601.0,Filtros F9.287.592.400.25.4,3.0,12.5,F9,287.592.400.25.4,Filtro,287.0,592.0,25.0,400.0,4.0
ATM ,18601.0,Filtros MP/G2.1090.210.5,2.0,10.6,G2,1090.210.5,Filtro,1090.0,210.0,5.0,,
ATM ,18601.0,Filtros MP/G2.750.223.5,8.0,8.6,G2,750.223.5,Filtro,750.0,223.0,5.0,,
ATM ,18601.0,Filtros F7.592.592.500.25.10,4.0,19.5,F7,592.592.500.25.10,Filtro,592.0,592.0,25.0,500.0,10.0
ATM ,18601.0,Filtros F7.287.592.500.25.05,2.0,14.25,F7,287.592.500.25.05,Filtro,287.0,592.0,25.0,500.0,5.0
ATM ,18601.0,Filtros MP/G4.540.645.25,1.0,7.85,G4,540.645.25,Filtro,540.0,645.0,25.0,,
ATM ,18601.0,Filtros MV/G4.775.410.95,6.0,12.5,G4,775.410.95,Filtro,775.0,410.0,95.0,,
ATM ,18606.0,Filtros MV/G4.592.592.45,30.0,8.5,G4,592.592.45,Filtro,592.0,592.0,45.0,,
ATM ,18606.0,Filtros MV/G4.287.592.45,10.0,6.5,G4,287.592.45,Filtro,287.0,592.0,45.0,,
ATM ,18606.0,Filtros M6.492.592.380.25.8,12.0,14.75,M6,492.592.380.25.8,Filtro,492.0,592.0,25.0,380.0,8.0
ATM ,18606.0,Filtros MV/G4.540.475.45,5.0,8.0,G4,540.475.45,Filtro,540.0,475.0,45.0,,
